# PackageID; Layer; Column; Row; TS; TS1; TS2; TriggerTS; TriggerID; ext. TS; ext. TS2; FIFO overflow
62	4	24	229	657	-1	98	23712164864	63658	23712164497	5959650	0
62	4	24	169	962	-1	98	23712164864	63658	23712165826	5959650	0
62	4	24	336	962	-1	7	23712164864	63658	23712165826	5959687	0
62	4	25	90	961	-1	14	23712164864	63658	23712165825	5959694	0
62	4	24	91	962	-1	18	23712164864	63658	23712165826	5959698	0
62	4	24	89	961	-1	37	23712164864	63658	23712165825	5959845	0
62	4	24	88	961	-1	25	23712164864	63658	23712165825	5959833	0
62	4	24	87	965	-1	16	23712164864	63658	23712165829	5959824	0
62	4	24	78	984	-1	99	23712164864	63658	23712165848	5959907	0
62	4	24	337	962	-1	98	23712164864	63658	23712165826	5959906	0
62	4	33	338	962	-1	86	23712173056	63662	23712165826	5967318	0
62	4	37	275	427	-1	125	23712173056	63662	23712173483	5967357	0
62	4	33	255	428	-1	16	23712173056	63662	23712173484	5967376	0
62	4	33	273	426	-1	18	23712173056	63662	23712173482	5967378	0
62	4	37	274	426	-1	42	23712173056	63662	23712173482	5967530	0
62	4	131	256	426	-1	107	23712265216	63707	23712173482	6060267	0
62	4	32	90	102	-1	125	23712267264	63708	23712266342	6062333	0
62	4	32	31	125	-1	10	23712267264	63708	23712268413	6062346	0
62	4	59	32	124	-1	97	23712281600	63715	23712268412	6075617	0
62	3	81	332	94	-1	94	23712281600	63715	23712281694	6075614	0
62	4	71	236	96	-1	16	23712283648	63716	23712281696	6077968	0
62	4	71	336	470	-1	24	23712283648	63716	23712284118	6077976	0
62	4	71	334	470	-1	63	23712283648	63716	23712284118	6078143	0
62	4	30	335	469	-1	43	23712287744	63718	23712284117	6083371	0
62	3	39	311	355	-1	50	23712291840	63720	23712293219	6086962	0
62	4	30	0	701	-1	92	23712291840	63720	23712289469	6087132	0
63	3	39	62	355	-1	95	23712291840	63720	23712293219	6087135	0
62	4	30	150	359	-1	116	23712291840	63720	23712293223	6087156	0
63	4	103	151	355	-1	77	23712297984	63723	23712293219	6091981	0
63	4	103	305	2	-1	87	23712297984	63723	23712297986	6091991	0
63	4	21	306	1	-1	33	23712306176	63727	23712297985	6100001	0
63	1	88	360	66	-1	67	23712332800	63740	23712333890	6127811	0
63	1	88	361	62	-1	110	23712332800	63740	23712333886	6127854	0
63	4	128	206	959	-1	57	23712349184	63748	23712306111	6144441	0
63	4	128	144	286	-1	74	23712349184	63748	23712350494	6144458	0
64	4	129	154	103	-1	91	23718102016	1021	23718102119	11896027	0
64	4	129	153	101	-1	100	23718102016	1021	23718102117	11896036	0
64	2	19	327	536	-1	12	23718124544	1032	23718126104	11919884	0
64	2	19	328	535	-1	13	23718124544	1032	23718126103	11919885	0
64	2	19	80	534	-1	60	23718124544	1032	23718126102	11920060	0
64	2	19	79	535	-1	57	23718124544	1032	23718126103	11920057	0
64	2	19	78	541	-1	55	23718124544	1032	23718126109	11920055	0
64	3	54	368	671	-1	80	23718151168	1045	23718152863	11946704	0
64	2	63	10	673	-1	107	23718151168	1045	23718152865	11946731	0
64	3	54	366	670	-1	114	23718151168	1045	23718152862	11946738	0
64	3	54	367	670	-1	115	23718151168	1045	23718152862	11946739	0
64	2	63	9	670	-1	23	23718151168	1045	23718152862	11946775	0
64	4	91	309	164	-1	83	23718253568	1095	23718253732	12047571	0
64	4	91	311	164	-1	126	23718253568	1095	23718253732	12047614	0
64	3	110	111	162	-1	11	23718253568	1095	23718253730	12047627	0
64	4	91	310	163	-1	6	23718253568	1095	23718253731	12047622	0
64	4	67	285	22	-1	53	23718255616	1096	23718256662	12050613	0
64	4	67	287	21	-1	68	23718255616	1096	23718256661	12050628	0
64	4	67	286	21	-1	115	23718255616	1096	23718256661	12050675	0
64	4	35	322	381	-1	115	23718308864	1122	23718309245	12103155	0
64	4	35	321	380	-1	24	23718308864	1122	23718309244	12103192	0
64	3	92	109	918	-1	3	23718343680	1139	23718344598	12138499	0
64	4	74	291	918	-1	31	23718343680	1139	23718344598	12138527	0
64	4	4	4	396	-1	1	23718374400	1154	23718374796	12168705	0
64	3	114	354	920	-1	77	23718439936	1186	23718440856	12234701	0
64	3	114	355	920	-1	77	23718439936	1186	23718440856	12234701	0
64	3	115	120	928	-1	117	23718439936	1186	23718440864	12234741	0
64	3	114	123	922	-1	108	23718439936	1186	23718440858	12234732	0
64	3	115	119	932	-1	124	23718439936	1186	23718440868	12234748	0
64	3	114	122	919	-1	8	23718439936	1186	23718440855	12234632	0
64	3	114	121	920	-1	19	23718439936	1186	23718440856	12234899	0
64	4	49	57	842	-1	86	23718458368	1195	23718460234	12254166	0
64	4	0	69	125	-1	113	23718460416	1196	23718461565	12255473	0
64	4	0	70	122	-1	120	23718460416	1196	23718461562	12255480	0
64	4	57	246	483	-1	48	23718474752	1203	23718475235	12269104	0
64	4	26	307	411	-1	122	23718482944	1207	23718484379	12278266	0
64	4	26	306	408	-1	28	23718482944	1207	23718484376	12278300	0
64	3	33	50	218	-1	32	23718487040	1209	23718488282	12282016	0
64	3	46	240	705	-1	122	23718499328	1215	23718501057	12294906	0
64	3	46	237	712	-1	0	23718499328	1215	23718501064	12294912	0
64	3	46	238	706	-1	8	23718499328	1215	23718501058	12294920	0
64	3	46	239	705	-1	17	23718499328	1215	23718501057	12295057	0
65	4	20	291	421	-1	122	23718501376	1216	23718502821	12296698	0
65	4	20	292	419	-1	1	23718501376	1216	23718502819	12296705	0
65	4	21	291	420	-1	10	23718501376	1216	23718502820	12296714	0
65	4	12	292	416	-1	100	23718505472	1218	23718502816	12301028	0
65	4	12	24	616	-1	97	23718505472	1218	23718507112	12301025	0
65	4	36	23	618	-1	45	23718511616	1221	23718507114	12305709	0
65	4	36	214	263	-1	80	23718511616	1221	23718511879	12305872	0
65	4	91	213	263	-1	119	23718515712	1223	23718511879	12309751	0
65	4	84	80	112	-1	120	23718517760	1224	23718515824	12313336	0
65	4	84	196	685	-1	4	23718517760	1224	23718519469	12313348	0
65	4	84	198	674	-1	21	23718517760	1224	23718519458	12313365	0
65	4	59	197	674	-1	68	23718528000	1229	23718519458	12321988	0
65	4	59	54	23	-1	78	23718528000	1229	23718528023	12321998	0
65	4	59	56	18	-1	98	23718528000	1229	23718528018	12322018	0
65	1	35	133	372	-1	94	23718532096	1231	23718532468	12326366	0
65	1	35	131	376	-1	95	23718532096	1231	23718532472	12326367	0
65	1	35	132	370	-1	126	23718532096	1231	23718532466	12326398	0
65	2	17	320	121	-1	61	23718581248	1255	23718582393	12376125	0
65	2	13	69	121	-1	61	23718581248	1255	23718582393	12376253	0
65	2	6	50	121	-1	61	23718581248	1255	23718582393	12376253	0
65	2	13	316	121	-1	61	23718581248	1255	23718582393	12376253	0
65	2	6	49	121	-1	60	23718581248	1255	23718582393	12376252	0
65	2	17	318	121	-1	97	23718581248	1255	23718582393	12376289	0
65	2	13	317	120	-1	86	23718581248	1255	23718582392	12376278	0
65	2	6	236	120	-1	99	23718581248	1255	23718582392	12376291	0
65	2	17	319	120	-1	102	23718581248	1255	23718582392	12376294	0
65	2	13	318	120	-1	87	23718581248	1255	23718582392	12376279	0
65	2	6	234	124	-1	101	23718581248	1255	23718582396	12376293	0
65	2	13	319	121	-1	61	23718581248	1255	23718582393	12376381	0
65	2	6	235	120	-1	113	23718581248	1255	23718582392	12376433	0
65	1	49	132	278	-1	68	23718595584	1262	23718596886	12390852	0
65	1	49	131	278	-1	59	23718595584	1262	23718596886	12390843	0
65	4	27	55	17	-1	52	23718628352	1278	23718528017	12423732	0
65	4	27	143	529	-1	88	23718628352	1278	23718629905	12423896	0
65	4	27	145	521	-1	89	23718628352	1278	23718629897	12423897	0
65	4	53	144	521	-1	78	23718632448	1280	23718629897	12427726	0
65	4	53	292	411	-1	120	23718632448	1280	23718633883	12427768	0
65	4	53	44	410	-1	121	23718632448	1280	23718633882	12427769	0
65	3	27	171	906	-1	110	23718640640	1284	23718640522	12434414	0
65	4	32	43	410	-1	29	23718640640	1284	23718633882	12435741	0
65	4	32	52	227	-1	54	23718640640	1284	23718641891	12435894	0
65	4	61	51	227	-1	89	23718650880	1289	23718641891	12446425	0
66	4	61	140	573	-1	73	23718650880	1289	23718652477	12446409	0
